,MouseID,Genotype,Treatment,Behavior,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N
321,3478_6,Control,Saline,C/S,0.377387775,0.63061127,0.39099809,2.666427889,5.101838586,0.24438873,0.17669532,3.271489971,0.194842407,1.531518625,0.436962751,0.320916905,0.401504298,0.294531996,0.948424069,0.668338109,1.768147087,2.521489971,0.55265043,0.673591213,0.317215855,0.356614136,0.180993314,1.559694365,3.382999045,1.43982808,0.272206304,0.320558739,0.805276982,0.155802292,0.404847182,2.45391595,0.343481375,0.510983763,0.388371538,0.810410697
322,3478_7,Control,Saline,C/S,0.353194544,0.544867193,0.339267767,2.309547739,4.232160804,0.233309404,0.173007897,2.883417085,0.182770998,1.219813352,0.39971285,0.322613065,0.373151472,0.266762383,0.819382627,0.56109117,1.560373295,2.045369706,0.48241206,0.660732233,0.330653266,0.342139268,0.170854271,1.195979899,2.88384781,1.366547021,0.254271357,0.277961235,0.730796841,0.159798995,0.362383345,2.112993539,0.305814788,0.465613783,0.383345298,0.697918162
323,3478_8,Control,Saline,C/S,0.344949272,0.574180268,0.350977797,2.41493898,4.38391413,0.240111748,0.181590943,2.959123658,0.206734304,1.350242611,0.419791207,0.310836642,0.378620791,0.286428466,0.845169828,0.58667843,1.682105573,2.271283635,0.520658727,0.695338921,0.322011469,0.360682253,0.178356124,1.25628584,3.029554477,1.40229378,0.258638436,0.293633289,0.761211587,0.179238347,0.387884135,2.219085429,0.344949272,0.475518306,0.39655933,0.731510072
324,3478_9,Control,Saline,C/S,0.346266044,0.565781797,0.369603267,2.501458576,4.615665111,0.248833139,0.179696616,2.995186698,0.183634772,1.449387398,0.414089848,0.320303384,0.388273046,0.289235706,0.889002334,0.603413069,1.646441074,2.42327888,0.539964994,0.663506418,0.310822637,0.364206534,0.187427071,1.2957993,3.069574096,1.388273046,0.264294049,0.305863477,0.755688448,0.165985998,0.382292882,2.275525088,0.325116686,0.496791132,0.385647608,0.807176196
325,3478_10,Control,Saline,C/S,0.362734289,0.489893422,0.320470415,2.111172363,3.166115399,0.228959941,0.178794561,2.499632488,0.177692025,1.161153988,0.427783903,0.299338479,0.359059169,0.266629915,0.764976112,0.521131937,1.398934215,2.082322675,0.469864021,0.611172363,0.333149577,0.332965821,0.192024991,1.005328923,2.531789783,1.337375965,0.257809629,0.280411613,0.678978317,0.165012863,0.365123117,1.755972069,0.290885704,0.433112826,0.343807424,0.660786476
326,3478_11,Control,Saline,C/S,0.331241283,0.480299861,0.311541144,2.011680614,3.233960948,0.216004184,0.19525802,2.34832636,0.17346583,1.095188285,0.391562064,0.275104603,0.329846583,0.248256625,0.734135286,0.493898187,1.327580195,1.982566248,0.45223152,0.569735007,0.322524407,0.323570432,0.181311018,0.932705718,2.407078103,1.279811715,0.239714086,0.263598326,0.657775453,0.15306834,0.348849372,1.705369596,0.283821478,0.407949791,0.332635983,0.633368201
327,3478_12,Control,Saline,C/S,0.362683824,0.512683824,0.323897059,2.169301471,3.468566176,0.238051471,0.185661765,2.547610294,0.182904412,1.195955882,0.43125,0.285661765,0.359926471,0.269669118,0.781433824,0.534558824,1.400183824,1.982536765,0.481433824,0.629044118,0.331617647,0.364705882,0.179595588,1.060110294,2.555698529,1.344301471,0.256433824,0.284007353,0.703308824,0.167647059,0.366911765,1.806433824,0.303492647,0.465257353,0.376102941,0.671875
328,3478_13,Control,Saline,C/S,0.339014758,0.494907504,0.297027645,2.004988568,3.078362087,0.237580545,0.183122012,2.300561214,0.188526294,1.200997714,0.425067554,0.284764082,0.326959052,0.267719809,0.758885887,0.477655373,1.315111203,2.105383496,0.469341093,0.601330285,0.379546872,0.364165454,0.174392018,0.901267928,2.392434005,1.309291208,0.252961962,0.302847641,0.683018084,0.168779879,0.351070464,1.725005196,0.290376221,0.417376845,0.326127624,0.656828102
329,3478_14,Control,Saline,C/S,0.344676409,0.482463466,0.312943633,2.057411273,3.237578288,0.230688935,0.187056367,2.34091858,0.183507307,1.179123173,0.427348643,0.294572025,0.337578288,0.266388309,0.741544885,0.505219207,1.340709812,2.20960334,0.505636743,0.608768267,0.334446764,0.350939457,0.202087683,0.949269311,2.410229645,1.327974948,0.255741127,0.27954071,0.672442589,0.166388309,0.35782881,1.743215031,0.291858038,0.431106472,0.339874739,0.66263048
330,3478_15,Control,Saline,C/S,0.342437409,0.484998965,0.308090213,2.059797227,3.279329609,0.243534037,0.191806331,2.344506518,0.187875026,1.25946617,0.40306228,0.311607697,0.356093524,0.277881233,0.75067246,0.495137596,1.386095593,2.122905028,0.468032278,0.626319056,0.345954893,0.351748396,0.183322988,0.92696048,2.408441962,1.303331264,0.259673081,0.276432857,0.673908545,0.169459963,0.360645562,1.75315539,0.300020691,0.44589282,0.354024415,0.677426029
331,3480_1,Control,Saline,C/S,0.389727361,0.647760467,0.397922752,2.755355404,4.88088283,0.124959429,0.123580006,2.899545602,0.210564752,1.126987991,0.746186303,0.19222655,0.377880558,0.193037975,0.953748783,1.050632911,1.882099968,2.18930542,0.271015904,0.41447582,0.290084388,0.354349237,0.161960402,0.973790977,3.707481337,1.368711457,0.17461863,0.205047063,0.82148653,0.150600454,0.4249432,2.598588121,0.339824732,0.507546251,0.358893216,0.735556637
332,3480_2,Control,Saline,C/S,0.389434889,0.658394758,0.41048321,2.816707617,4.983456183,0.129156429,0.139148239,2.918509419,0.212285012,1.16019656,0.724897625,0.174447174,0.378214578,0.163554464,1.0002457,1.021375921,1.884029484,2.399344799,0.275921376,0.422440622,0.288288288,0.342833743,0.158886159,0.955282555,3.780753481,1.353235053,0.179443079,0.206060606,0.831040131,0.154054054,0.430958231,2.596969697,0.341769042,0.475511876,0.375266175,0.753562654
333,3480_3,Control,Saline,C/S,0.387995542,0.634532718,0.400732367,2.765005572,4.956376373,0.120999841,0.117815634,2.866263334,0.199251712,1.162394523,0.744785862,0.174176087,0.374781086,0.155309664,0.986467123,1.034309823,1.827734437,2.21111288,0.26619965,0.336650215,0.327575227,0.341187709,0.173618851,0.858860054,3.704107626,1.323594969,0.176245821,0.191928037,0.795175927,0.151329406,0.417529056,2.528259831,0.332351536,0.463859258,0.352173221,0.732367457
334,3480_4,Control,Saline,C/S,0.333437991,0.542124542,0.332077446,2.473678702,4.34829932,0.148613291,0.146729461,3.43192046,0.18859236,1.034118263,0.531135531,0.219675563,0.3574045,0.188069074,0.888016745,0.868236525,1.677864992,2.152380952,0.326739927,0.495866039,0.272213501,0.319937206,0.146834118,0.909052852,3.070643642,1.294086866,0.193406593,0.232548404,0.726216641,0.138252224,0.392883307,2.296493982,0.300156986,0.443223443,0.350706436,0.688435374
335,3480_5,Control,Saline,C/S,0.324310416,0.542301359,0.327295183,2.445862495,4.297344586,0.15232606,0.129580074,3.44195142,0.187628654,1.037052285,0.52562783,0.227254014,0.358789625,0.181659119,0.874433923,0.845512557,1.638740222,2.135755455,0.321634417,0.476842322,0.288184438,0.310518732,0.14172499,0.941642651,3.009674763,1.278921367,0.195450803,0.22097571,0.70934541,0.138225607,0.379888843,2.250308769,0.297756278,0.454508028,0.354466859,0.689481268
336,3480_6,Control,Saline,C/S,0.332816377,0.543010753,0.326509512,2.450062035,4.462779156,0.172353184,0.124793218,3.479942101,0.180727874,1.086848635,0.529776675,0.213192721,0.358043838,0.179693962,0.876137304,0.8691067,1.653949545,2.15601737,0.318134822,0.473738627,0.281120761,0.319789082,0.148159636,0.865901572,3.036497105,1.311311001,0.191170389,0.210090984,0.719499586,0.137406948,0.379755997,2.275641026,0.297146402,0.434760132,0.346774194,0.695512821
337,3480_7,Control,Saline,C/S,0.288483612,0.455554139,0.294477745,2.262849126,3.863920418,0.149215661,0.124346384,3.324575947,0.166687922,0.904093866,0.426476215,0.246524678,0.327509246,0.190536921,0.808442801,0.761892616,1.477617651,2.104706032,0.345364112,0.410661905,0.236194363,0.309654381,0.141308507,0.843259788,2.552097947,1.194745568,0.18352251,0.201887514,0.647111338,0.13442163,0.366917485,2.079454151,0.284657569,0.437316669,0.350593037,0.663563321
338,3480_8,Control,Saline,C/S,0.29067136,0.472592406,0.299346241,2.247674126,3.910736736,0.14835303,0.120819713,3.25257732,0.159039477,0.917902942,0.4204174,0.224666834,0.32612522,0.172868997,0.791928589,0.738119185,1.467186321,2.081468444,0.359567513,0.437767161,0.23183304,0.29456877,0.141941162,0.776087503,2.5,1.191853156,0.190595927,0.203671109,0.622579834,0.130751823,0.364722152,2.031179281,0.27206437,0.430726678,0.350515464,0.655016344
339,3480_9,Control,Saline,C/S,0.294436052,0.462613293,0.299093656,2.218403827,3.944486405,0.160246727,0.126007049,3.346676737,0.15835851,0.999748238,0.420317221,0.227467271,0.323136959,0.212361531,0.800981873,0.768001007,1.473942598,2.140986908,0.359642497,0.418303122,0.238670695,0.296198389,0.144008056,0.790281974,2.558660624,1.180513595,0.189325277,0.194108761,0.632678751,0.124748238,0.361278953,2.050981873,0.280337362,0.431143001,0.344284995,0.662260826
340,3480_10,Control,Saline,C/S,0.284727437,0.440006007,0.277969665,2.110977624,3.603694248,0.16248686,0.127496621,2.71842619,0.148670972,0.871151825,0.445562397,0.233668719,0.313560595,0.165490314,0.762426791,0.699954948,1.37618261,2.029433849,0.309055414,0.429944436,0.226009911,0.282324673,0.125994894,0.660759874,2.228412675,1.135455774,0.177053612,0.178855684,0.567202283,0.128848175,0.33833909,1.767682835,0.26100015,0.433098063,0.341342544,0.633578615
341,3480_11,Control,Saline,C/S,0.286105616,0.449398874,0.272561254,2.087657891,3.665956475,0.141226602,0.124790747,2.731243342,0.147618323,0.919951301,0.446050829,0.218840359,0.32156445,0.193577842,0.770963324,0.706285193,1.366610866,2.048851012,0.3267387,0.407852686,0.220514381,0.294019175,0.138639476,0.715111855,2.257190686,1.143357175,0.205752549,0.179881297,0.60508294,0.128138792,0.34971846,1.776441942,0.263734591,0.435093593,0.379698676,0.642063613
342,3480_12,Control,Saline,C/S,0.284736686,0.442576614,0.270306456,2.063076465,3.623921452,0.153674502,0.121987504,2.687146683,0.147872657,0.921749479,0.440642666,0.205444808,0.321481702,0.160071407,0.758554002,0.699196668,1.337994644,2.109937519,0.313894674,0.436477239,0.226271943,0.281761381,0.132103541,0.731776257,2.228354656,1.129723297,0.169889914,0.195923832,0.555786968,0.121243677,0.337250818,1.742189824,0.262719429,0.428890211,0.352276108,0.620797382
343,3480_13,Control,Saline,C/S,0.267156863,0.391402715,0.255656109,1.868401207,3.049962293,0.135935143,0.116892911,2.45852187,0.136877828,0.868966817,0.38178733,0.192684766,0.301659125,0.152903469,0.703054299,0.617081448,1.214177979,2.168552036,0.31372549,0.371606335,0.239441931,0.263574661,0.138386124,0.638763198,1.867647059,1.0086727,0.16214178,0.154600302,0.509426848,0.131598793,0.319381599,1.492647059,0.266779789,0.431372549,0.377262443,0.624434389
344,3480_14,Control,Saline,C/S,0.252985075,0.395522388,0.248880597,1.847201493,3.084514925,0.137873134,0.107649254,2.266977612,0.136380597,0.868843284,0.389365672,0.18358209,0.300186567,0.146455224,0.692537313,0.605410448,1.205597015,2.077238806,0.337126866,0.364552239,0.204477612,0.28358209,0.153544776,0.574067164,1.881343284,0.984328358,0.153731343,0.147201493,0.535447761,0.128731343,0.31380597,1.448880597,0.261940299,0.434514925,0.371641791,0.630223881
345,3480_15,Control,Saline,C/S,0.253180896,0.390374332,0.250783699,1.819103817,3.046653144,0.14991702,0.137009036,2.256131293,0.153605016,0.852295777,0.37470035,0.178683386,0.303522036,0.151207819,0.689101973,0.612944864,1.175917389,2.014198783,0.29964964,0.334501199,0.201548958,0.263876083,0.130186244,0.497695003,1.896551724,0.978240826,0.186981376,0.15010142,0.465240642,0.120228656,0.296330444,1.45030426,0.262954084,0.43370828,0.370090356,0.615710861
346,3484_1,Control,Saline,C/S,2.480315709,2.48868391,0.437048307,3.126093572,6.003803728,0.20977558,0.18533663,3.153290224,0.236021301,4.497337391,3.289273488,0.307626474,0.396348421,0.289748954,1.056770635,0.706352225,2.008178014,2.150912895,0.463769494,0.912609357,2.133415747,0.421833397,0.191422594,2.062000761,4.027957398,2.475751236,0.300494485,0.363255991,0.905572461,0.178109547,0.450171168,3.197223279,0.353081019,0.45768353,0.322651198,0.772251807
347,3484_2,Control,Saline,C/S,2.023023578,2.519463708,0.426259824,3.029588534,5.832085067,0.202773925,0.179935275,3.022098937,0.234304207,4.29912159,2.727508091,0.29579288,0.379935275,0.27739251,1.047434119,0.698936662,1.960332871,2.101155802,0.457050393,0.873046694,1.910772076,0.411465557,0.190568655,1.960702728,3.992140546,2.437725381,0.283217753,0.345631068,0.892556634,0.171798428,0.429311142,3.112159038,0.338881184,0.444105409,0.320018493,0.747850208
348,3484_3,Control,Saline,C/S,2.335802241,2.539024164,0.424497732,2.983149708,5.843903342,0.20312934,0.177390982,3.019442644,0.243125637,4.857976113,2.91639663,0.296454032,0.368854736,0.278400148,1.06610499,0.696046662,1.949263957,2.262660865,0.464494028,0.887788168,1.940375891,0.422553467,0.189334321,1.911582261,4.061290621,2.440144431,0.284695861,0.350430516,0.914637534,0.173965374,0.436626238,3.137579854,0.341449866,0.446069808,0.344597722,0.759466716
349,3484_4,Control,Saline,C/S,2.109390486,1.913652131,0.396927651,2.827675917,5.305004955,0.214444995,0.183721506,3.133052527,0.208870168,3.711843409,2.806863231,0.305252725,0.374628345,0.28468781,0.951065411,0.62326561,1.795465808,2.013999009,0.50024777,0.766848365,1.823711596,0.401387512,0.192517344,1.535059465,3.435084242,2.127601586,0.298934589,0.332507433,0.842046581,0.171333003,0.420837463,2.896308226,0.334985134,0.441650149,0.320738355,0.732160555
350,3484_5,Control,Saline,C/S,2.017503896,2.003237022,0.382448148,2.713343724,5.243735763,0.211605323,0.174439516,3.14878312,0.217360029,3.718259202,2.681932622,0.289893298,0.357750869,0.272509291,0.890300923,0.606042441,1.759261479,1.958638053,0.488070975,0.748711186,1.583263398,0.395516125,0.187747273,1.439155977,3.420573073,2.177077089,0.278623666,0.325620429,0.819805779,0.16856492,0.402709507,2.762498501,0.323102745,0.426447668,0.320585062,0.695839827
351,3484_6,Control,Saline,C/S,2.017304297,2.072160094,0.370335491,2.637551501,5.015773985,0.206474397,0.176692172,3.075691583,0.217775162,3.989405533,2.33184226,0.282048264,0.346674514,0.264390818,0.884873455,0.612124779,1.680988817,1.995173632,0.483931725,0.741259564,1.754326074,0.395644497,0.179635079,1.379752796,3.337610359,2.170217775,0.273337257,0.319599765,0.809652737,0.166804002,0.404708652,2.79234844,0.321836374,0.414832254,0.32772219,0.700412007
352,3484_7,Control,Saline,C/S,1.539047619,1.635396825,0.354444444,2.462857143,4.676666667,0.215873016,0.184603175,2.756666667,0.195396825,3.531428571,2.487777778,0.292698413,0.351269841,0.267142857,0.854603175,0.542063492,1.761904762,1.785873016,0.499047619,0.664444444,1.70952381,0.386507937,0.190793651,1.169047619,2.89047619,2.146825397,0.286825397,0.298888889,0.764444444,0.17047619,0.383015873,2.416031746,0.342063492,0.398888889,0.305396825,0.667936508
353,3484_8,Control,Saline,C/S,1.717857143,1.699689441,0.345962733,2.447981366,4.342391304,0.218012422,0.178571429,2.754968944,0.195652174,3.261956522,2.467236025,0.277018634,0.330900621,0.26552795,0.801552795,0.538354037,1.585559006,1.789906832,0.489440994,0.66878882,1.662267081,0.380745342,0.195807453,1.143944099,2.838354037,2.064285714,0.262888199,0.321273292,0.749689441,0.174223602,0.370652174,2.372204969,0.291614907,0.390062112,0.282142857,0.646118012
354,3484_9,Control,Saline,C/S,1.773210693,1.498850244,0.317620006,2.214141995,4.144150618,0.201350963,0.171026157,2.516096579,0.186404139,3.11713136,2.331848232,0.256108077,0.304972693,0.242454728,0.778672032,0.49726933,1.395803392,1.729663696,0.457171601,0.614113251,1.575165277,0.35901121,0.181805116,1.030468525,2.622736419,1.939781546,0.246910032,0.268755389,0.712561081,0.161109514,0.34032768,2.187410175,0.280252946,0.37237712,0.275079046,0.6063524
355,3484_10,Control,Saline,C/S,1.575491426,1.997281472,0.373902133,2.683814304,5.036386449,0.257005437,0.210999582,2.852990381,0.210790464,4.098076119,2.570054371,0.313885404,0.357800084,0.314512756,0.896486826,0.576118779,1.765370138,2.158092848,0.535968214,0.696361355,1.881639481,0.423253869,0.223337516,1.175867838,2.815767461,2.300711,0.290046006,0.335842744,0.82517775,0.206817231,0.407988289,2.479506483,0.347344207,0.419071518,0.333333333,0.706398996
356,3484_11,Control,Saline,C/S,1.909072821,1.615996817,0.357739753,2.516713092,4.499801035,0.231794668,0.181456427,2.633306805,0.206526064,3.803422205,2.533824115,0.295065659,0.339235973,0.335256665,0.861122165,0.552725826,1.627138878,2.115200955,0.506963788,0.655590927,1.590529248,0.394349383,0.198567449,1.125945086,2.703939515,2.058097891,0.285316355,0.289096697,0.776362913,0.188022284,0.368682849,2.274572224,0.321727019,0.389574214,0.284122563,0.647831277
357,3484_12,Control,Saline,C/S,1.875890736,1.954473476,0.359857482,2.537608868,4.538796516,0.232581156,0.188044339,2.62925574,0.211599367,3.4101346,2.441607284,0.296516231,0.346001584,0.339667458,0.856888361,0.591646873,1.588875693,2.173594616,0.516231196,0.681314331,1.768804434,0.408551069,0.204671417,1.127078385,2.664687253,2.126286619,0.288400633,0.291963579,0.781868567,0.188638163,0.374505146,2.322842439,0.323238321,0.411322249,0.297307997,0.639350752
358,3484_13,Control,Saline,C/S,2.516367377,2.419004863,0.443789749,3.075102881,5.867564534,0.187803966,0.175271231,2.104470632,0.226056865,4.687897493,3.566685372,0.300785634,0.349794239,0.271043771,1.060231949,0.718574635,1.958380097,2.156191545,0.401421624,0.897399925,1.999251777,0.400953984,0.18761691,2.133090161,3.943696221,2.281144781,0.279461279,0.349420127,0.904320988,0.172933034,0.44332211,3.016647961,0.34885896,0.439393939,0.337355032,0.72409278
359,3484_14,Control,Saline,C/S,2.201831398,2.602662135,0.440290758,3.037571981,5.931652978,0.181912584,0.177192486,2.105446993,0.221939016,4.942603606,0.687529501,0.305390352,0.353818559,0.265835929,1.057018786,0.727178325,1.965071273,2.236854527,0.408005287,0.888322477,2.088832248,0.415557444,0.184461437,2.10818465,3.940526763,2.368356462,0.278768998,0.375059001,0.906636458,0.170867554,0.446332484,3.052581894,0.341451902,0.453979043,0.324270745,0.711696403
360,3484_15,Control,Saline,C/S,2.459948081,2.580103838,0.445206749,3.006304469,5.834414982,0.186538105,0.175319859,2.099017245,0.219543853,4.334878546,3.064528092,0.293992212,0.362599666,0.264045986,1.051548303,0.708140182,1.945114037,2.270257742,0.403393288,0.904042277,1.995457074,0.406267384,0.185796403,2.072223252,3.903486,2.323011311,0.27322455,0.376877434,0.897737808,0.170591508,0.429723716,3.07315038,0.333395142,0.449471537,0.318097534,0.70072316
